znamka,model,generacija,verzija,prvo leto proizvodnje,gorivo,poravnava motorja,prostornina motorja,moč motorja,prisilno polnenje motorja,pospesevanje,max hitrost,navor,emisije,poraba
Opel,Cascada Cabrio,,2.0 CDTi 165HP Automatic,2013.0,Diesel,,1956.0,165.0,,10.4,212.0,380.0,163.0,6.2

Opel,Cascada Cabrio,,2.0 CDTi 165HP Start/Stop,2013.0,Diesel,,1956.0,165.0,,10.3,218.0,380.0,138.0,5.2

Opel,Cascada Cabrio,,2.0 CDTi 170HP Start/Stop,2015.0,Diesel,,1956.0,170.0,,10.3,218.0,400.0,129.0,4.9

Opel,Cascada Cabrio,,2.0 CDTi BiTurbo 195HP Start/Stop,2013.0,Diesel,,1956.0,194.0,,9.4,230.0,400.0,138.0,5.2

Cadillac,Catera,,Sport,2000.0,Petrol,,2962.0,203.0,,,201.0,,,

Chevrolet,Cavalier,Cavalier I Convertible,2.0i 4-speed ,1987.0,Petrol,,1990.0,91.0,,,,108.0,,

Chevrolet,Cavalier,Cavalier I Convertible,2.0i 5-speed,1987.0,Petrol,,1990.0,91.0,,,,108.0,,

Chevrolet,Cavalier,Cavalier I Convertible,2.0i Auto,1987.0,Petrol,,1990.0,91.0,,,,108.0,,

Chevrolet,Cavalier,Cavalier I Convertible,2.8i V6 4-speed,1985.0,Petrol,,2835.0,127.0,,,,155.0,,

Chevrolet,Cavalier,Cavalier I Convertible,2.8i V6 5-speed,1987.0,Petrol,,2835.0,127.0,,,,160.0,,

Chevrolet,Cavalier,Cavalier I Convertible,2.8i V6 Auto,1987.0,Petrol,,2835.0,127.0,,,,160.0,,

Porsche,Cayenne,Cayenne Coupe,E-Hybrid,2019.0,hybrid_petrol,,2995.0,462.0,,5.1,253.0,700.0,90.0,3.2

Porsche,Cayenne,Cayenne Coupe,GTS,2020.0,Petrol,,3996.0,460.0,,4.8,270.0,620.0,302.0,11.4

Porsche,Cayenne,Cayenne Coupe,S,2019.0,Petrol,,2894.0,440.0,,5.0,263.0,550.0,212.0,9.3

Porsche,Cayenne,Cayenne Coupe,Turbo GT,2021.0,Petrol,,3996.0,640.0,,3.3,300.0,850.0,319.0,11.1

Porsche,Cayenne,Cayenne Coupe,Turbo S E-Hybrid,2019.0,hybrid_petrol,,3996.0,680.0,,3.8,295.0,900.0,85.0,3.7

Porsche,Cayenne,Cayenne Coupe,Turbo,2019.0,Petrol,,3996.0,550.0,,3.9,286.0,770.0,258.0,11.1

Porsche,Cayenne,Cayenne Coupe,V6,2019.0,Petrol,,2995.0,340.0,,6.0,243.0,450.0,265.0,9.1

Porsche,Cayenne,Cayenne II,Diesel,2014.0,Diesel,,2967.0,262.0,,7.3,221.0,580.0,173.0,6.6

Porsche,Cayenne,Cayenne II,GTS,2014.0,Petrol,,3605.0,441.0,,5.2,262.0,600.0,228.0,9.8

Porsche,Cayenne,Cayenne II,S Diesel,2014.0,Diesel,,4134.0,385.0,,5.4,252.0,850.0,209.0,8.0

Porsche,Cayenne,Cayenne II,S E-Hybrid,2014.0,hybrid_petrol,,2995.0,416.0,,5.9,243.0,590.0,79.0,3.4

Porsche,Cayenne,Cayenne II,S,2014.0,Petrol,,3605.0,420.0,,5.5,259.0,550.0,223.0,9.5

Porsche,Cayenne,Cayenne II,Turbo S,2015.0,Petrol,,4806.0,570.0,,4.1,284.0,800.0,267.0,11.5

Porsche,Cayenne,Cayenne II,Turbo,2014.0,Petrol,,4806.0,519.0,,4.5,279.0,750.0,261.0,11.2

Porsche,Cayenne,Cayenne II,V6,2014.0,Petrol,,3598.0,299.0,,7.7,230.0,400.0,215.0,9.2

Porsche,Cayman,Cayman (Typ 987c),Porsche Cayman (Typ 987c),2009.0,Petrol,,2893.0,265.0,,5.8,265.0,300.0,221.0,9.4

Porsche,Cayman,Cayman (Typ 987c),2.7 Tiptronic,2005.0,Petrol,,2687.0,245.0,,7.0,253.0,273.0,242.0,10.1

Porsche,Cayman,Cayman (Typ 987c),2.7,2005.0,Petrol,,2687.0,245.0,,6.1,258.0,273.0,222.0,9.3

Porsche,Cayman,Cayman (Typ 981c),GT4,2015.0,Petrol,,3800.0,385.0,,4.4,295.0,420.0,238.0,10.3

Porsche,Cayman,Cayman (Typ 981c),GTS PDK,2014.0,Petrol,,3436.0,340.0,,4.8,283.0,380.0,190.0,8.2

Porsche,Cayman,Cayman (Typ 981c),GTS,2014.0,Petrol,,3436.0,340.0,,4.9,285.0,380.0,211.0,9.0

Porsche,Cayman,Cayman (Typ 987c),PDK,2009.0,Petrol,,2893.0,265.0,,5.7,263.0,300.0,214.0,9.1

Porsche,Cayman,Cayman (Typ 987c),R,2011.0,Petrol,,3436.0,330.0,,5.0,282.0,370.0,228.0,9.7

Porsche,Cayman,Cayman (Typ 987c),S Black Edition,2011.0,Petrol,,3436.0,330.0,,5.0,282.0,370.0,228.0,9.7

Porsche,Cayman,Cayman (Typ 987c),S PDK,2009.0,Petrol,,3436.0,320.0,,5.1,275.0,370.0,221.0,9.4

Porsche,Cayman,Cayman (Typ 987c),S Porsche Design Edition 1 Tiptronic,2007.0,Petrol,,3387.0,295.0,,6.1,267.0,340.0,262.0,11.0

Porsche,Cayman,Cayman (Typ 987c),S Porsche Design Edition 1,2007.0,Petrol,,3387.0,295.0,,5.4,275.0,340.0,254.0,10.6

Porsche,Cayman,Cayman (Typ 987c),S Tiptronic,2005.0,Petrol,,3387.0,295.0,,6.1,267.0,340.0,262.0,11.0

Porsche,Cayman,Cayman (Typ 987c),S,2009.0,Petrol,,3436.0,320.0,,5.2,277.0,370.0,230.0,9.8

Volkswagen,CC,,1.4 TSI 160HP BMT,2013.0,Petrol,,1390.0,160.0,,8.5,222.0,240.0,147.0,6.3

Volkswagen,CC,,1.4 TSI 160HP DSG 7 BlueMotion Technology,2013.0,Petrol,,1390.0,160.0,,8.5,222.0,240.0,144.0,6.2

Volkswagen,CC,,1.4 TSI 160HP,2013.0,Petrol,,1390.0,160.0,,8.5,222.0,240.0,152.0,6.6

Volkswagen,CC,,1.8 TSI 160HP DSG 7 Speeds,2012.0,Petrol,,1798.0,160.0,,8.5,223.0,250.0,165.0,7.1

Volkswagen,CC,,1.8 TSI 160HP,2012.0,Petrol,,1798.0,160.0,,8.5,223.0,250.0,165.0,7.1

Volkswagen,CC,,2.0 TDI 140HP BlueMotion Technology R-Line,2013.0,Diesel,,1968.0,140.0,,9.8,214.0,320.0,120.0,4.6

Volkswagen,CC,,2.0 TDI 140HP BlueMotion Technology,2012.0,Diesel,,1968.0,140.0,,9.8,214.0,320.0,125.0,4.7

Volkswagen,CC,,2.0 TDI 170HP BlueMotion Technology,2012.0,Diesel,,1968.0,170.0,,8.6,227.0,350.0,125.0,4.8

Volkswagen,CC,,2.0 TDI 177HP BlueMotion Technology,2012.0,Diesel,,1968.0,177.0,,8.4,227.0,350.0,125.0,4.8

Volkswagen,CC,,2.0 TSI 210HP,2012.0,Petrol,,1984.0,211.0,,7.6,242.0,280.0,171.0,7.3

Kia,Ceed,Ceed 2016,1.0 T-GDI 100HP,2015.0,Petrol,,998.0,99.0,,12.8,185.0,171.0,109.0,4.7

Kia,Ceed,Ceed 2016,1.0 T-GDI 120HP,2015.0,Petrol,,998.0,120.0,,11.1,190.0,171.0,115.0,4.9

Kia,Ceed,Ceed 2019,1.0 T-GDi Auto,2021.0,Petrol,,998.0,120.0,,11.3,190.0,172.0,122.0,

Kia,Ceed,Ceed 2019,1.0 T-GDi,2021.0,Petrol,,998.0,120.0,,11.2,190.0,172.0,120.0,

Kia,Ceed,Ceed 2016,1.4 CRDi 90HP,2015.0,Diesel,,1396.0,90.0,,13.5,173.0,240.0,109.0,4.2

Kia,Ceed,Ceed 2,1.4 CRDi WGT 90HP Maracana,2014.0,Diesel,,1396.0,90.0,,13.5,170.0,220.0,114.0,4.3

Kia,Ceed,Ceed,1.4 CVVT,2007.0,Petrol,,1396.0,109.0,,11.6,187.0,137.0,145.0,6.1

Kia,Ceed,Ceed 2019,1.4 T-GDi Auto,2018.0,Petrol,,1353.0,140.0,,9.2,206.0,242.0,127.0,5.6

Kia,Ceed,Ceed 2019,1.4 T-GDi,2018.0,Petrol,,1353.0,140.0,,9.1,208.0,242.0,128.0,5.6

Kia,Ceed,Ceed 2,1.4HPVT Maracana,2014.0,Petrol,,1397.0,100.0,,12.8,182.0,137.0,143.0,6.1

Kia,Ceed,Ceed 2019,1.5 T-GDi Auto,2021.0,Petrol,,1482.0,160.0,,8.6,210.0,253.0,126.0,

Kia,Ceed,Ceed 2019,1.5 T-GDi,2021.0,Petrol,,1482.0,160.0,,8.4,210.0,253.0,123.0,

Kia,Ceed,Ceed 2016,1.6 CRDi 110HP ISG,2015.0,Diesel,,1582.0,110.0,,11.1,190.0,280.0,94.0,3.6

Kia,Ceed,Ceed 2016,1.6 CRDi 110HP,2015.0,Diesel,,1582.0,110.0,,11.1,190.0,280.0,104.0,4.0

Kia,Ceed,Ceed 2019,1.6 CRDi 115HP,2018.0,Diesel,,1598.0,115.0,,11.0,190.0,280.0,99.0,3.8

Kia,Ceed,Ceed 2016,1.6 CRDi 136HP DCT ISG,2015.0,Diesel,,1582.0,136.0,,10.6,200.0,300.0,109.0,4.2

Kia,Ceed,Ceed 2016,1.6 CRDi 136HP DCT,2015.0,Diesel,,1582.0,136.0,,10.6,200.0,300.0,115.0,4.4

Kia,Ceed,Ceed 2016,1.6 CRDi 136HP ISG,2015.0,Diesel,,1582.0,136.0,,10.2,197.0,280.0,94.0,3.6

Kia,Ceed,Ceed 2019,1.6 CRDi 136HP,2019.0,Diesel,,1598.0,136.0,,9.9,200.0,320.0,110.0,4.2

Kia,Ceed,Ceed 2019,1.6 CRDi Auto,2021.0,Diesel,,1598.0,136.0,,9.9,200.0,320.0,132.0,

Kia,Ceed,Ceed 2,1.6 CRDi VGT 128HP Maracana,2014.0,Diesel,,1582.0,128.0,,10.9,197.0,260.0,114.0,4.3

Kia,Ceed,Ceed,1.6 CRDi VGT,2007.0,Diesel,,1582.0,115.0,,11.5,188.0,255.0,126.0,4.7

Kia,Ceed,Ceed 2019,1.6 CRDi,2021.0,Diesel,,1598.0,136.0,,10.2,200.0,320.0,127.0,

Kia,Ceed,Ceed,1.6 CVVT,2007.0,Petrol,,1591.0,122.0,,10.8,192.0,154.0,152.0,6.4

Kia,Ceed,Ceed 2016,1.6 GDI 135HP DCT,2015.0,Petrol,,1591.0,135.0,,10.8,195.0,165.0,136.0,5.9

Kia,Ceed,Ceed 2016,1.6 GDI 135HP,2015.0,Petrol,,1591.0,135.0,,9.9,195.0,165.0,135.0,5.8

Kia,Ceed,Ceed 2016,1.6 T-GDI 204HP,2015.0,Petrol,,1591.0,204.0,,7.6,230.0,265.0,170.0,7.4

Kia,Ceed,Ceed 2019,1.6 T-GDi GT Auto,2019.0,Petrol,,1591.0,204.0,,7.5,225.0,265.0,142.0,6.2

Kia,Ceed,Ceed 2019,1.6 T-GDi GT,2019.0,Petrol,,1591.0,204.0,,7.6,230.0,265.0,155.0,6.8

Kia,Ceed,Ceed,2.0 CVVT,2007.0,Petrol,,1975.0,143.0,,10.4,205.0,186.0,170.0,7.1

Kia,Ceed,Ceed 2,GT,2013.0,Petrol,,1591.0,207.0,,7.9,,265.0,,

Suzuki,Celerio,,1.0 68HP AGS,2014.0,Petrol,,998.0,68.0,,,,90.0,99.0,4.3

Suzuki,Celerio,,1.0 68HP Low Emissions,2014.0,Petrol,,998.0,68.0,,,,90.0,85.0,

Suzuki,Celerio,,1.0 GL,2014.0,Petrol,,998.0,68.0,,14.0,155.0,90.0,99.0,4.3

Suzuki,Celerio,,1.0 GLX,2014.0,Petrol,,998.0,68.0,,14.0,155.0,90.0,99.0,4.3

Mitsubishi,Celeste,,1600 ST,1976.0,Petrol,,1597.0,73.0,,13.6,160.0,116.0,,9.6

Mitsubishi,Celeste,,2000 GT,1975.0,Petrol,,1995.0,98.0,,12.7,170.0,147.0,,9.8

Toyota,Celica,Celica A40,2000 GT,1977.0,Petrol,,1968.0,123.0,,10.1,190.0,152.0,,9.2

Toyota,Celica,Celica A40,2000,1977.0,Petrol,,1968.0,90.0,,12.8,175.0,145.0,,9.8

Toyota,Celica,Celica Supra,2.8,1981.0,Petrol,,2759.0,170.0,,,210.0,229.0,,7.5

Toyota,Celica,Celica T160,1.6 GTi,1987.0,Petrol,,1587.0,116.0,,9.5,195.0,135.0,,7.5

Toyota,Celica,Celica T160,1.6 ST,1985.0,Petrol,,1587.0,86.0,,12.4,175.0,135.0,,7.1

Toyota,Celica,Celica T160,2.0 GTi,1987.0,Petrol,,1998.0,140.0,,8.8,205.0,175.0,,8.1

Toyota,Celica,Celica T160,2.0i turbo 4WD,1987.0,Petrol,,1998.0,185.0,,8.1,220.0,250.0,,9.1

Toyota,Celica,Celica T180,1.6 STi,1990.0,Petrol,,1587.0,105.0,,11.0,195.0,142.0,,7.1

Toyota,Celica,Celica T180,2.0 GTi,1990.0,Petrol,,1998.0,156.0,,8.4,220.0,186.0,,7.8

Toyota,Celica,Celica T180,2.0i Turbo 4WD,1990.0,Petrol,,1998.0,204.0,,6.9,230.0,275.0,,9.2

Toyota,Celica,Celica T200,1.8i,1994.0,Petrol,,1762.0,115.0,,10.2,200.0,154.0,189.0,7.9

Toyota,Celica,Celica T200,2.0i GT-4 Turbo 4WD,1994.0,Petrol,,1998.0,242.0,,6.1,240.0,302.0,,9.5

Toyota,Celica,Celica T200,2.0i GT,1994.0,Petrol,,1998.0,175.0,,8.1,225.0,186.0,217.0,9.1

Toyota,Celica,Celica T230,1.8 VVT-i,2002.0,Petrol,,1794.0,143.0,,8.7,205.0,170.0,185.0,7.7

Toyota,Celica,Celica T230,1.8 VVTL-I T Sport,2002.0,Petrol,,1796.0,192.0,,7.2,225.0,180.0,200.0,8.4

Toyota,Celica,Celica TA6,1600,1981.0,Petrol,,1588.0,86.0,,,165.0,137.0,,6.4

Toyota,Celica,Celica TA6,2.0,1981.0,Petrol,,1973.0,120.0,,,,155.0,,6.4

Chevrolet,Celta,,1.0 VHCE 3 doors,2011.0,Petrol,,999.0,77.0,,,,,,

Chevrolet,Celta,,1.0 VHCE 5 doors,2011.0,Petrol,,999.0,77.0,,,,,,

Alfa Romeo,Concepts,Centauri,Concept,2001.0,Petrol,,2959.0,0.0,,,,,,

Kia,Cerato II,,1.5 CRDi,2005.0,Diesel,,1493.0,102.0,,12.5,175.0,235.0,128.0,4.9

Kia,Cerato II,,1.6 CRDi VGT,2007.0,Diesel,,1582.0,115.0,,,186.0,235.0,129.0,4.9

Kia,Cerato II,,1.6,2007.0,Petrol,,1599.0,122.0,,,,,,

Kia,Cerato II,,2.0 CRDi,2004.0,Diesel,,1991.0,112.0,,11.5,190.0,245.0,153.0,5.8

Kia,Cerato II,,2.0 CVVT,2007.0,Petrol,,1975.0,143.0,,9.0,208.0,186.0,180.0,7.5

Dodge,Challenger III,,Concept,2006.0,Petrol,,6059.0,431.0,,,280.0,,,

Dodge,Challenger III,,SE,2008.0,Petrol,,3518.0,253.0,,,,,,

Dodge,Challenger III,,SRT8 Automatic,2008.0,Petrol,,6059.0,431.0,,,,,,

Dodge,Challenger III,,SRT8,2008.0,Petrol,,6059.0,431.0,,,,,,

Daihatsu,Charade (G100),,1.0,1987.0,Petrol,,,52.0,,14.0,145.0,76.0,,5.9

Daihatsu,Charade (G100),,1.3i 4WD,1988.0,Petrol,,1295.0,90.0,,11.3,165.0,105.0,,7.2

Daihatsu,Charade (G100),,1.3i,1988.0,Petrol,,1295.0,90.0,,10.8,170.0,105.0,,6.6

Daihatsu,Charade (G100),,Diesel,1987.0,Diesel,,993.0,37.0,,22.0,125.0,60.0,,

Daihatsu,Charade (G100),,GTti,1987.0,Petrol,,993.0,101.0,,8.2,185.0,130.0,,6.8

Daihatsu,Charade (G100),,Turbo Diesel,1987.0,Diesel,,993.0,48.0,,17.0,140.0,85.0,,4.7

Daihatsu,Charade (G11),,1.0,1985.0,Petrol,,993.0,52.0,,16.5,140.0,76.0,,6.2

Daihatsu,Charade (G11),,Diesel,1985.0,Diesel,,,37.0,,24.8,125.0,60.0,,5.2

Daihatsu,Charade (G11),,Sport,1983.0,Petrol,,993.0,52.0,,,145.0,76.0,,6.2

Daihatsu,Charade (G11),,Turbo Diesel,1985.0,Diesel,,993.0,46.0,,18.7,140.0,85.0,,4.9

Daihatsu,Charade (G11),,Turbo,1985.0,Petrol,,993.0,68.0,,11.9,165.0,106.0,,6.5

Daihatsu,Charade (G200),,1.3i,1996.0,Petrol,,1295.0,84.0,,11.0,170.0,105.0,162.0,6.8

Daihatsu,Charade (G200),,1.6 GTI,1993.0,Petrol,,1590.0,105.0,,9.6,185.0,134.0,,6.6

Dodge,Charger,Charger (LX) I,3.5 SE,2007.0,Petrol,,3518.0,253.0,,,,,,

Dodge,Charger,Charger 2015,3.6 V6 GT AWD,2020.0,Petrol,,3604.0,306.0,,,,358.0,,

Dodge,Charger,Charger 2015,3.6 V6 GT,2018.0,Petrol,,3604.0,306.0,,,,358.0,,

Dodge,Charger,Charger 2015,3.6 V6 Police Pursuit RWD,2014.0,Petrol,,3604.0,296.0,,,,353.0,,

Dodge,Charger,Charger 2015,3.6 V6 Police Pursuit,2018.0,Petrol,,3604.0,296.0,,,,353.0,,

Dodge,Charger,Charger 2015,3.6 V6 SE AWD,2015.0,Petrol,,3604.0,296.0,,,,353.0,,

Dodge,Charger,Charger 2015,3.6 V6 SE,2016.0,Petrol,,3604.0,296.0,,,,353.0,,

Dodge,Charger,Charger 2015,3.6 V6 SXT AWD Rallye,2016.0,Petrol,,3604.0,305.0,,,,358.0,,

Dodge,Charger,Charger 2015,3.6 V6 SXT AWD,2018.0,Petrol,,3604.0,305.0,,,,358.0,,

Dodge,Charger,Charger 2015,3.6 V6 SXT Plus Super Trak Pak,2017.0,Petrol,,3604.0,306.0,,,,358.0,,

Dodge,Charger,Charger 2015,3.6 V6 SXT Rallye,2016.0,Petrol,,3604.0,306.0,,,,358.0,,

Dodge,Charger,Charger 2015,3.6 V6 SXT,2018.0,Petrol,,3604.0,296.0,,,,353.0,,

Dodge,Charger,Charger 2015,5.7 V8 Daytona,2016.0,Petrol,,5654.0,377.0,,,,542.0,,

Dodge,Charger,Charger 2015,5.7 V8 Police Pursuit AWD,2014.0,Petrol,,5654.0,375.0,,,,536.0,,

Dodge,Charger,Charger 2015,5.7 V8 Police Pursuit RWD,2014.0,Petrol,,5654.0,375.0,,,,536.0,,

Dodge,Charger,Charger 2015,5.7 V8 R/T,2018.0,Petrol,,5654.0,375.0,,,,536.0,,

Dodge,Charger,Charger 2015,6.2 V8 SRT Hellcat Daytona 50th Anniversary Edition,2019.0,Petrol,,6166.0,727.0,,3.8,315.0,881.0,,

Dodge,Charger,Charger 2015,6.2 V8 SRT Hellcat Redeye,2020.0,Petrol,,6166.0,808.0,,3.8,327.0,959.0,,

Dodge,Charger,Charger 2015,6.2 V8 SRT Hellcat Widebody,2020.0,Petrol,,6166.0,727.0,,3.8,315.0,881.0,,

Dodge,Charger,Charger 2015,6.2 V8 SRT Hellcat,2018.0,Petrol,,6166.0,717.0,,3.8,328.0,881.0,,

Dodge,Charger,Charger 2015,6.4 V8 Daytona 392,2016.0,Petrol,,6417.0,492.0,,,,644.0,,

Dodge,Charger,Charger 2015,6.4 V8 R/T Scat Pack Daytona 392,2019.0,Petrol,,6417.0,492.0,,4.5,,644.0,,

Dodge,Charger,Charger 2015,6.4 V8 R/T Scat Pack Widebody,2019.0,Petrol,,6417.0,492.0,,4.5,,644.0,,

Dodge,Charger,Charger 2015,6.4 V8 R/T Scat Pack,2018.0,Petrol,,6417.0,492.0,,4.5,,644.0,,

Dodge,Charger,Charger 2015,6.4 V8 SRT 392,2016.0,Petrol,,6417.0,492.0,,,,644.0,,

Dodge,Charger,Charger (B-body),Daytona Automatic,1969.0,Petrol,,7206.0,380.0,,,,,,

Dodge,Charger,Charger (B-body),Daytona Hemi Automatic,1969.0,Petrol,,6974.0,431.0,,,,,,

Dodge,Charger,Charger (B-body),Daytona Hemi,1969.0,Petrol,,6974.0,431.0,,,,,,

Dodge,Charger,Charger (B-body),Daytona,1969.0,Petrol,,7206.0,380.0,,,,,,

Dodge,Charger,Charger (LD) II,RT AWD,2010.0,Petrol,,5654.0,375.0,,,,,,

Dodge,Charger,Charger (LD) II,RT,2010.0,Petrol,,5654.0,375.0,,,,,,

Dodge,Charger,Charger (LX) I,SE,2006.0,Petrol,,2736.0,193.0,,,,,,

Dodge,Charger,Charger (LX) I,SRT8,2005.0,Petrol,,6059.0,431.0,,,,,,

Dodge,Charger,Charger (LX) I,SXT AWD,2006.0,Petrol,,3518.0,253.0,,,,,,

Daihatsu,Charmant,,1300,1982.0,Petrol,,1290.0,65.0,,14.5,150.0,98.0,,7.4

Daihatsu,Charmant,,1600,1984.0,Petrol,,1587.0,83.0,,12.5,170.0,130.0,,7.5

Toyota,Chaser,Chaser II,1800 DX,1982.0,Petrol,,1770.0,96.0,,,166.0,,,

Toyota,Chaser,Chaser II,2000 XL,1982.0,Petrol,,1973.0,106.0,,,166.0,,,

Toyota,Chaser,Chaser VI,1.8 XL Raffine,1998.0,Petrol,,1839.0,120.0,,,,,,

Toyota,Chaser,Chaser VI,1.8 XL,1998.0,Petrol,,1839.0,120.0,,,,,,

Toyota,Chaser,Chaser VI,2.0 Avante Automatic,1998.0,Petrol,,1988.0,160.0,,,,,,

Toyota,Chaser,Chaser VI,2.0 Avante Four S,1998.0,Petrol,,1988.0,160.0,,,,,,

Toyota,Chaser,Chaser VI,2.0 Avante Four,1998.0,Petrol,,1988.0,160.0,,,,,,

Toyota,Chaser,Chaser VI,2.0 Avante,1998.0,Petrol,,1988.0,160.0,,,,,,

Toyota,Chaser,Chaser VI,2.0 Tourer Automatic,1998.0,Petrol,,1988.0,160.0,,,,,,

Toyota,Chaser,Chaser VI,2.0 Tourer,1998.0,Petrol,,1988.0,160.0,,,,,,

Toyota,Chaser,Chaser VI,2.5 Avante Four G,1998.0,Petrol,,2491.0,200.0,,,,,,

Toyota,Chaser,Chaser VI,2.5 Avante Four,1998.0,Petrol,,2491.0,200.0,,,,,,

Toyota,Chaser,Chaser VI,2.5 Avante G,1998.0,Petrol,,2491.0,200.0,,,,,,

Toyota,Chaser,Chaser VI,2.5 Avante,1998.0,Petrol,,2491.0,200.0,,,,,,

Toyota,Chaser,Chaser VI,2.5 Tourer S,1998.0,Petrol,,2491.0,200.0,,,,,,

Toyota,Chaser,Chaser VI,2.5 Tourer V Automatic,1998.0,Petrol,,2491.0,280.0,,,,,,

Toyota,Chaser,Chaser VI,2.5 Tourer V,1998.0,Petrol,,2491.0,280.0,,,,,,

Toyota,Chaser,Chaser VI,3.0 Avante G,1998.0,Petrol,,2997.0,220.0,,,,,,

Jeep,Cherokee,Cherokee (KJ),2.4i,2005.0,Petrol,,2429.0,147.0,,13.9,174.0,224.0,253.0,10.6

Jeep,Cherokee,Cherokee (KJ),2.5 CRD,2001.0,Diesel,,2500.0,143.0,,13.5,164.0,312.0,250.0,9.0

Jeep,Cherokee,Cherokee (KJ),2.8 CRD auto,2002.0,Diesel,,2755.0,150.0,,12.6,174.0,360.0,274.0,9.9

Jeep,Cherokee,Cherokee (KJ),2.8 CRD,2005.0,Diesel,,2776.0,158.0,,12.6,174.0,400.0,274.0,9.9

Jeep,Cherokee,Cherokee (KJ),3.7i V6,2005.0,Petrol,,3700.0,211.0,,10.8,180.0,319.0,347.0,14.6

Jeep,Cherokee,Cherokee (KK),2.8 CRD Limited,2008.0,Diesel,,2776.0,177.0,,11.5,180.0,410.0,217.0,8.3

Jeep,Cherokee,Cherokee (KK),2.8 CRD Sport,2008.0,Diesel,,2776.0,177.0,,11.5,180.0,410.0,217.0,8.3

Jeep,Cherokee,Cherokee (SJ),4.2,1981.0,Petrol,,4235.0,114.0,,,,,,

Jeep,Cherokee,Cherokee (SJ),5.9 V8 130hp,1979.0,Petrol,,5899.0,131.0,,,,,,

Jeep,Cherokee,Cherokee (SJ),5.9 V8 175hp,1979.0,Petrol,,5896.0,177.0,,,,,,

Jeep,Cherokee,Cherokee (SJ),5.9 V8 S,1981.0,Petrol,,5896.0,157.0,,,,,,

Jeep,Cherokee,Cherokee (XJ),2.1 TD,1989.0,Diesel,,2068.0,87.0,,22.3,142.0,184.0,,9.8

Jeep,Cherokee,Cherokee (XJ),2.5 TD,1997.0,Diesel,,2499.0,116.0,,12.3,162.0,300.0,254.0,9.5

Jeep,Cherokee,Cherokee (XJ),2.5i,1997.0,Petrol,,2464.0,118.0,,13.0,165.0,198.0,272.0,11.4

Jeep,Cherokee,Cherokee (XJ),4.0i auto,1995.0,Petrol,,3960.0,184.0,,10.1,180.0,290.0,,14.2

Jeep,Cherokee,Cherokee (XJ),4.0i,1997.0,Petrol,,3960.0,178.0,,10.1,180.0,301.0,334.0,14.0

Jeep,Cherokee,Cherokee 2019,2.2 CRD 4x4 185HP,2019.0,Diesel,,2184.0,185.0,,8.8,202.0,440.0,149.0,5.7

Jeep,Cherokee,Cherokee 2019,2.2 CRD 4x4 200HP,2019.0,Diesel,,2184.0,200.0,,8.8,202.0,440.0,149.0,5.7

Nissan,Cherry N12,,1.0,1985.0,Petrol,,988.0,50.0,,16.7,145.0,75.0,,7.8

Nissan,Cherry N12,,1.3 4sp,1984.0,Petrol,,1270.0,60.0,,14.4,155.0,100.0,,7.3

Nissan,Cherry N12,,1.3 5sp,1984.0,Petrol,,1270.0,60.0,,14.4,155.0,100.0,,7.3

Nissan,Cherry N12,,1.5,1984.0,Petrol,,1488.0,75.0,,13.0,165.0,121.0,,6.8

Nissan,Cherry N12,,1.7 D,1984.0,Diesel,,1681.0,54.0,,16.5,145.0,100.0,,6.1

Nissan,Cherry N12,,1000,1981.0,Petrol,,988.0,50.0,,16.7,145.0,75.0,,7.0

Nissan,Cherry N12,,1300,1982.0,Petrol,,1270.0,60.0,,14.4,155.0,100.0,,6.8

Nissan,Cherry N12,,1500,1982.0,Petrol,,1488.0,75.0,,13.0,165.0,122.0,,6.5

Nissan,Cherry N12,,1700 Diesel,1982.0,Diesel,,1681.0,54.0,,,145.0,100.0,,6.0

Vauxhall,Chevette,,2300 HS,1978.0,Petrol,,2279.0,137.0,,,185.0,,,

Vauxhall,Chevette,,E,1976.0,Petrol,,1256.0,58.0,,,,,,

Vauxhall,Chevette,,GLS,1976.0,Petrol,,1256.0,58.0,,,,,,

Vauxhall,Chevette,,L Estate,1976.0,Petrol,,1256.0,58.0,,,,,,

Vauxhall,Chevette,,L,1975.0,Petrol,,1256.0,58.0,,,,,,

Bugatti,Chiron,,Bugatti Chiron,2016.0,Petrol,,7993.0,1500.0,,2.5,420.0,1600.0,,

Bugatti,Chiron,,Super Sport 300+,2021.0,Petrol,,7993.0,1599.0,,,490.0,,516.0,22.5

Cadillac,Cien,,Concept,2002.0,Petrol,,7500.0,760.0,,,,,,

Cadillac,Cimarron,,1.8 Automatic,1981.0,Petrol,,1835.0,89.0,,,,,,

Cadillac,Cimarron,,1.8,1981.0,Petrol,,1835.0,89.0,,,,,,

Cadillac,Cimarron,,2.0 Automatic Sedan,1985.0,Petrol,,1986.0,89.0,,,,,,

Cadillac,Cimarron,,2.0 Automatic,1985.0,Petrol,,1986.0,89.0,,,,,,

